"cause_name","cause_id","total_attention_score","analysis_type","time_strata"
"Chronic obstructive pulmonary disease",509,545243,"sliding_3yr",2021
"Chronic obstructive pulmonary disease",509,644272,"sliding_3yr",2022
"Chronic obstructive pulmonary disease",509,1458621,"sliding_3yr",2023
"Chronic obstructive pulmonary disease",509,1126640,"sliding_3yr",2024
"Chronic obstructive pulmonary disease",509,1212,"year",2009
"Chronic obstructive pulmonary disease",509,4552,"year",2010
"Chronic obstructive pulmonary disease",509,4482,"year",2011
"Chronic obstructive pulmonary disease",509,12504,"year",2012
"Chronic obstructive pulmonary disease",509,18502,"year",2014
"Chronic obstructive pulmonary disease",509,3979,"year",2015
"Chronic obstructive pulmonary disease",509,24754,"year",2017
"Chronic obstructive pulmonary disease",509,10865,"year",2018
"Chronic obstructive pulmonary disease",509,202954,"year",2019
"Chronic obstructive pulmonary disease",509,24950,"year",2020
"Chronic obstructive pulmonary disease",509,67002,"year",2021
"Chronic obstructive pulmonary disease",509,146260,"year",2022
"Chronic obstructive pulmonary disease",509,331981,"year",2023
"Chronic obstructive pulmonary disease",509,166031,"year",2024
"Chronic obstructive pulmonary disease",509,960609,"year",2025
"Cirrhosis and other chronic liver diseases",521,10038,"all",NA
"Cirrhosis and other chronic liver diseases",521,1860,"sliding_3yr",2013
"Cirrhosis and other chronic liver diseases",521,1860,"sliding_3yr",2014
"Cirrhosis and other chronic liver diseases",521,4701,"sliding_3yr",2015
"Cirrhosis and other chronic liver diseases",521,2841,"sliding_3yr",2016
"Cirrhosis and other chronic liver diseases",521,2841,"sliding_3yr",2017
"Cirrhosis and other chronic liver diseases",521,3497,"sliding_3yr",2018
"Cirrhosis and other chronic liver diseases",521,3497,"sliding_3yr",2019
"Cirrhosis and other chronic liver diseases",521,3497,"sliding_3yr",2020
"Cirrhosis and other chronic liver diseases",521,1840,"sliding_3yr",2022
"Cirrhosis and other chronic liver diseases",521,1840,"sliding_3yr",2023
"Cirrhosis and other chronic liver diseases",521,1840,"sliding_3yr",2024
"Cirrhosis and other chronic liver diseases",521,1860,"year",2015
"Cirrhosis and other chronic liver diseases",521,2841,"year",2017
"Cirrhosis and other chronic liver diseases",521,3497,"year",2020
"Cirrhosis and other chronic liver diseases",521,1840,"year",2024
"Cirrhosis due to alcohol",524,10038,"all",NA
"Cirrhosis due to alcohol",524,1860,"sliding_3yr",2013
"Cirrhosis due to alcohol",524,1860,"sliding_3yr",2014
"Cirrhosis due to alcohol",524,4701,"sliding_3yr",2015
"Cirrhosis due to alcohol",524,2841,"sliding_3yr",2016
"Cirrhosis due to alcohol",524,2841,"sliding_3yr",2017
"Cirrhosis due to alcohol",524,3497,"sliding_3yr",2018
"Cirrhosis due to alcohol",524,3497,"sliding_3yr",2019
"Cirrhosis due to alcohol",524,3497,"sliding_3yr",2020
"Cirrhosis due to alcohol",524,1840,"sliding_3yr",2022
"Cirrhosis due to alcohol",524,1840,"sliding_3yr",2023
"Cirrhosis due to alcohol",524,1840,"sliding_3yr",2024
"Cirrhosis due to alcohol",524,1860,"year",2015
"Cirrhosis due to alcohol",524,2841,"year",2017
"Cirrhosis due to alcohol",524,3497,"year",2020
"Cirrhosis due to alcohol",524,1840,"year",2024
"Cirrhosis due to other causes",525,3448,"all",NA
"Cirrhosis due to other causes",525,0,"sliding_3yr",2018
"Cirrhosis due to other causes",525,2235,"sliding_3yr",2019
"Cirrhosis due to other causes",525,2945,"sliding_3yr",2020
"Cirrhosis due to other causes",525,3448,"sliding_3yr",2021
"Cirrhosis due to other causes",525,1213,"sliding_3yr",2022
"Cirrhosis due to other causes",525,503,"sliding_3yr",2023
"Cirrhosis due to other causes",525,0,"year",2020
"Cirrhosis due to other causes",525,2235,"year",2021
"Cirrhosis due to other causes",525,710,"year",2022
"Cirrhosis due to other causes",525,503,"year",2023
"Coal workers pneumoconiosis",513,4525,"all",NA
"Coal workers pneumoconiosis",513,692,"sliding_3yr",2012
"Coal workers pneumoconiosis",513,692,"sliding_3yr",2013
"Coal workers pneumoconiosis",513,692,"sliding_3yr",2014
"Coal workers pneumoconiosis",513,234,"sliding_3yr",2016
"Coal workers pneumoconiosis",513,234,"sliding_3yr",2017
"Coal workers pneumoconiosis",513,234,"sliding_3yr",2018
"Coal workers pneumoconiosis",513,518,"sliding_3yr",2019
"Coal workers pneumoconiosis",513,518,"sliding_3yr",2020
"Coal workers pneumoconiosis",513,518,"sliding_3yr",2021
"Coal workers pneumoconiosis",513,2290,"sliding_3yr",2022
"Coal workers pneumoconiosis",513,3081,"sliding_3yr",2023
"Coal workers pneumoconiosis",513,3081,"sliding_3yr",2024
"Coal workers pneumoconiosis",513,692,"year",2014
"Coal workers pneumoconiosis",513,234,"year",2018
"Coal workers pneumoconiosis",513,518,"year",2021
"Coal workers pneumoconiosis",513,2290,"year",2024
"Coal workers pneumoconiosis",513,791,"year",2025
"Cocaine use disorders",563,5940,"all",NA
"Cocaine use disorders",563,5940,"sliding_3yr",2017
"Cocaine use disorders",563,5940,"sliding_3yr",2018
"Cocaine use disorders",563,5940,"sliding_3yr",2019
"Cocaine use disorders",563,5940,"year",2019
"Colon and rectum cancer",441,23240,"all",NA
"Colon and rectum cancer",441,171,"sliding_3yr",2013
"Colon and rectum cancer",441,171,"sliding_3yr",2014
"Colon and rectum cancer",441,898,"sliding_3yr",2015
"Colon and rectum cancer",441,727,"sliding_3yr",2016
"Colon and rectum cancer",441,727,"sliding_3yr",2017
"Colon and rectum cancer",441,2091,"sliding_3yr",2018
"Colon and rectum cancer",441,21660,"sliding_3yr",2019
"Colon and rectum cancer",441,21895,"sliding_3yr",2020
"Colon and rectum cancer",441,20251,"sliding_3yr",2021
"Colon and rectum cancer",441,682,"sliding_3yr",2022
"Colon and rectum cancer",441,447,"sliding_3yr",2023
"Colon and rectum cancer",441,171,"year",2015
"Colon and rectum cancer",441,727,"year",2017
"Colon and rectum cancer",441,2091,"year",2020
"Colon and rectum cancer",441,19569,"year",2021
"Colon and rectum cancer",441,235,"year",2022
"Colon and rectum cancer",441,447,"year",2023
"Conduct disorder",579,11500,"all",NA
"Conduct disorder",579,1847,"sliding_3yr",2006
"Conduct disorder",579,1847,"sliding_3yr",2007
"Conduct disorder",579,1847,"sliding_3yr",2008
"Conduct disorder",579,0,"sliding_3yr",2009
"Conduct disorder",579,0,"sliding_3yr",2010
"Conduct disorder",579,4208,"sliding_3yr",2019
"Conduct disorder",579,4208,"sliding_3yr",2020
"Conduct disorder",579,4208,"sliding_3yr",2021
"Conduct disorder",579,5310,"sliding_3yr",2022
"Conduct disorder",579,5445,"sliding_3yr",2023
"Conduct disorder",579,5445,"sliding_3yr",2024
"Conduct disorder",579,1847,"year",2008
"Conduct disorder",579,0,"year",2010
"Conduct disorder",579,4208,"year",2021
"Conduct disorder",579,5310,"year",2024
"Conduct disorder",579,135,"year",2025
"Congenital birth defects",641,154376,"all",NA
"Congenital birth defects",641,27369,"sliding_3yr",2019
"Congenital birth defects",641,33794,"sliding_3yr",2020
"Congenital birth defects",641,33794,"sliding_3yr",2021
"Congenital birth defects",641,6425,"sliding_3yr",2022
"Congenital birth defects",641,27369,"year",2021
"Congenital birth defects",641,6425,"year",2022
"Congenital heart anomalies",643,1405,"all",NA
"Congenital heart anomalies",643,486,"sliding_3yr",2018
"Congenital heart anomalies",643,1405,"sliding_3yr",2019
"Congenital heart anomalies",643,1405,"sliding_3yr",2020
"Congenital heart anomalies",643,919,"sliding_3yr",2021
"Congenital heart anomalies",643,486,"year",2020
"Congenital heart anomalies",643,919,"year",2021
"Congenital musculoskeletal and limb anomalies",649,231,"all",NA
"Congenital musculoskeletal and limb anomalies",649,231,"sliding_3yr",2019
"Congenital musculoskeletal and limb anomalies",649,231,"sliding_3yr",2020
"Congenital musculoskeletal and limb anomalies",649,231,"sliding_3yr",2021
"Congenital musculoskeletal and limb anomalies",649,231,"year",2021
"Contact dermatitis",978,1068352,"all",NA
"Contact dermatitis",978,3576,"sliding_3yr",2007
"Contact dermatitis",978,3576,"sliding_3yr",2008
"Contact dermatitis",978,21043,"sliding_3yr",2009
"Contact dermatitis",978,20795,"sliding_3yr",2010
"Contact dermatitis",978,29020,"sliding_3yr",2011
"Contact dermatitis",978,11553,"sliding_3yr",2012
"Contact dermatitis",978,68443,"sliding_3yr",2013
"Contact dermatitis",978,60218,"sliding_3yr",2014
"Contact dermatitis",978,60218,"sliding_3yr",2015
"Contact dermatitis",978,2385,"sliding_3yr",2018
"Contact dermatitis",978,204200,"sliding_3yr",2019
"Contact dermatitis",978,247514,"sliding_3yr",2020
"Contact dermatitis",978,782636,"sliding_3yr",2021
"Contact dermatitis",978,626417,"sliding_3yr",2022
"Contact dermatitis",978,728024,"sliding_3yr",2023
"Contact dermatitis",978,190517,"sliding_3yr",2024
"Contact dermatitis",978,3576,"year",2009
"Contact dermatitis",978,17467,"year",2011
"Contact dermatitis",978,3328,"year",2012
"Contact dermatitis",978,8225,"year",2013
"Contact dermatitis",978,60218,"year",2015
"Contact dermatitis",978,2385,"year",2020
"Contact dermatitis",978,201815,"year",2021
"Contact dermatitis",978,43314,"year",2022
"Contact dermatitis",978,537507,"year",2023
"Contact dermatitis",978,45596,"year",2024
"Contact dermatitis",978,144921,"year",2025
"Crohn's disease",1025,857712,"all",NA
"Crohn's disease",1025,11176,"sliding_3yr",2005
"Crohn's disease",1025,18828,"sliding_3yr",2006
"Crohn's disease",1025,18828,"sliding_3yr",2007
"Crohn's disease",1025,31749,"sliding_3yr",2008
"Crohn's disease",1025,34806,"sliding_3yr",2009
"Crohn's disease",1025,107396,"sliding_3yr",2010
"Crohn's disease",1025,124085,"sliding_3yr",2011
"Crohn's disease",1025,115828,"sliding_3yr",2012
"Crohn's disease",1025,68571,"sliding_3yr",2013
"Crohn's disease",1025,81325,"sliding_3yr",2014
"Crohn's disease",1025,103783,"sliding_3yr",2015
"Crohn's disease",1025,80321,"sliding_3yr",2016
"Crohn's disease",1025,30384,"sliding_3yr",2017
"Crohn's disease",1025,16509,"sliding_3yr",2018
"Crohn's disease",1025,56408,"sliding_3yr",2019
"Crohn's disease",1025,61373,"sliding_3yr",2020
"Crohn's disease",1025,149138,"sliding_3yr",2021
"Crohn's disease",1025,127450,"sliding_3yr",2022
"Crohn's disease",1025,516700,"sliding_3yr",2023
"Crohn's disease",1025,418820,"sliding_3yr",2024
"Crohn's disease",1025,11176,"year",2007
"Crohn's disease",1025,7652,"year",2008
"Crohn's disease",1025,24097,"year",2010
"Crohn's disease",1025,10709,"year",2011
"Crohn's disease",1025,72590,"year",2012
"Crohn's disease",1025,40786,"year",2013
"Crohn's disease",1025,2452,"year",2014
"Crohn's disease",1025,25333,"year",2015
"Crohn's disease",1025,53540,"year",2016
"Crohn's disease",1025,24910,"year",2017
"Crohn's disease",1025,1871,"year",2018
"Crohn's disease",1025,3603,"year",2019
"Crohn's disease",1025,11035,"year",2020
"Crohn's disease",1025,41770,"year",2021
"Crohn's disease",1025,8568,"year",2022
"Crohn's disease",1025,98800,"year",2023
"Crohn's disease",1025,20082,"year",2024
"Crohn's disease",1025,397818,"year",2025
"Crohn's disease",1025,920,"year",2026
"Cutaneous and mucocutaneous leishmaniasis",349,2066,"all",NA
"Cutaneous and mucocutaneous leishmaniasis",349,2066,"sliding_3yr",2018
"Cutaneous and mucocutaneous leishmaniasis",349,2066,"sliding_3yr",2019
"Cutaneous and mucocutaneous leishmaniasis",349,2066,"sliding_3yr",2020
"Cutaneous and mucocutaneous leishmaniasis",349,2066,"year",2020
"Cystic echinococcosis",353,0,"all",NA
"Cysticercosis",352,0,"all",NA
"Decubitus ulcer",665,20839,"all",NA
"Decubitus ulcer",665,913,"sliding_3yr",2016
"Decubitus ulcer",665,913,"sliding_3yr",2017
"Decubitus ulcer",665,913,"sliding_3yr",2018
"Decubitus ulcer",665,1643,"sliding_3yr",2019
"Decubitus ulcer",665,1643,"sliding_3yr",2020
"Decubitus ulcer",665,1803,"sliding_3yr",2021
"Decubitus ulcer",665,11914,"sliding_3yr",2022
"Decubitus ulcer",665,18283,"sliding_3yr",2023
"Decubitus ulcer",665,18123,"sliding_3yr",2024
"Decubitus ulcer",665,913,"year",2018
"Decubitus ulcer",665,1643,"year",2021
"Decubitus ulcer",665,160,"year",2023
"Decubitus ulcer",665,11754,"year",2024
"Decubitus ulcer",665,6369,"year",2025
"Dengue",357,5490,"all",NA
"Dengue",357,3745,"sliding_3yr",2009
"Dengue",357,3745,"sliding_3yr",2010
"Dengue",357,3745,"sliding_3yr",2011
"Dengue",357,1745,"sliding_3yr",2021
"Dengue",357,1745,"sliding_3yr",2022
"Dengue",357,1745,"sliding_3yr",2023
"Dengue",357,3745,"year",2011
"Dengue",357,1745,"year",2023
"Depressive disorders",567,20806049,"all",NA
"Depressive disorders",567,9176,"sliding_3yr",2006
"Depressive disorders",567,13133,"sliding_3yr",2007
"Depressive disorders",567,37995,"sliding_3yr",2008
"Depressive disorders",567,35206,"sliding_3yr",2009
"Depressive disorders",567,51401,"sliding_3yr",2010
"Depressive disorders",567,115270,"sliding_3yr",2011
"Depressive disorders",567,108883,"sliding_3yr",2012
"Depressive disorders",567,88731,"sliding_3yr",2013
"Depressive disorders",567,554629,"sliding_3yr",2014
"Depressive disorders",567,595864,"sliding_3yr",2015
"Depressive disorders",567,1707573,"sliding_3yr",2016
"Depressive disorders",567,2964461,"sliding_3yr",2017
"Depressive disorders",567,3657875,"sliding_3yr",2018
"Depressive disorders",567,7059875,"sliding_3yr",2019
"Depressive disorders",567,5975309,"sliding_3yr",2020
"Depressive disorders",567,10961713,"sliding_3yr",2021
"Depressive disorders",567,10192805,"sliding_3yr",2022
"Depressive disorders",567,11158385,"sliding_3yr",2023
"Depressive disorders",567,5437332,"sliding_3yr",2024
"Depressive disorders",567,9176,"year",2008
"Depressive disorders",567,3957,"year",2009
"Depressive disorders",567,24862,"year",2010
"Depressive disorders",567,6387,"year",2011
"Depressive disorders",567,20152,"year",2012
"Depressive disorders",567,88731,"year",2013
"Depressive disorders",567,554629,"year",2016
"Depressive disorders",567,41235,"year",2017
"Depressive disorders",567,1111709,"year",2018
"Depressive disorders",567,1811517,"year",2019
"Depressive disorders",567,734649,"year",2020
"Depressive disorders",567,4513709,"year",2021
"Depressive disorders",567,726951,"year",2022
"Depressive disorders",567,5721053,"year",2023
"Depressive disorders",567,3744801,"year",2024
"Depressive disorders",567,1692531,"year",2025
"Dermatitis",654,2260211,"all",NA
"Dermatitis",654,2163,"sliding_3yr",2016
"Dermatitis",654,2163,"sliding_3yr",2017
"Dermatitis",654,2163,"sliding_3yr",2018
"Dermatitis",654,383476,"sliding_3yr",2019
"Dermatitis",654,383476,"sliding_3yr",2020
"Dermatitis",654,383476,"sliding_3yr",2021
"Dermatitis",654,223848,"sliding_3yr",2022
"Dermatitis",654,523821,"sliding_3yr",2023
"Dermatitis",654,523821,"sliding_3yr",2024
"Dermatitis",654,2163,"year",2018
"Dermatitis",654,383476,"year",2021
"Dermatitis",654,223848,"year",2024
"Dermatitis",654,299973,"year",2025
"Diabetes mellitus",587,14606836,"all",NA
"Diabetes mellitus",587,62625,"sliding_3yr",2005
"Diabetes mellitus",587,62625,"sliding_3yr",2006
"Diabetes mellitus",587,62625,"sliding_3yr",2007
"Diabetes mellitus",587,225500,"sliding_3yr",2014
"Diabetes mellitus",587,225500,"sliding_3yr",2015
"Diabetes mellitus",587,1816624,"sliding_3yr",2016
"Diabetes mellitus",587,2194038,"sliding_3yr",2017
"Diabetes mellitus",587,3140447,"sliding_3yr",2018
"Diabetes mellitus",587,4204252,"sliding_3yr",2019
"Diabetes mellitus",587,5549443,"sliding_3yr",2020
"Diabetes mellitus",587,6528213,"sliding_3yr",2021
"Diabetes mellitus",587,6112832,"sliding_3yr",2022
"Diabetes mellitus",587,5716413,"sliding_3yr",2023
"Diabetes mellitus",587,3791234,"sliding_3yr",2024
"Diabetes mellitus",587,62625,"year",2007
"Diabetes mellitus",587,225500,"year",2016
"Diabetes mellitus",587,1591124,"year",2018
"Diabetes mellitus",587,602914,"year",2019
"Diabetes mellitus",587,946409,"year",2020
"Diabetes mellitus",587,2654929,"year",2021
"Diabetes mellitus",587,1948105,"year",2022
"Diabetes mellitus",587,1925179,"year",2023
"Diabetes mellitus",587,2239548,"year",2024
"Diabetes mellitus",587,1551686,"year",2025
"Diabetes mellitus type 1",975,627295,"all",NA
"Diabetes mellitus type 1",975,9857,"sliding_3yr",2005
"Diabetes mellitus type 1",975,25016,"sliding_3yr",2006
"Diabetes mellitus type 1",975,49151,"sliding_3yr",2007
"Diabetes mellitus type 1",975,39294,"sliding_3yr",2008
"Diabetes mellitus type 1",975,43695,"sliding_3yr",2009
"Diabetes mellitus type 1",975,35739,"sliding_3yr",2010
"Diabetes mellitus type 1",975,35739,"sliding_3yr",2011
"Diabetes mellitus type 1",975,16179,"sliding_3yr",2012
"Diabetes mellitus type 1",975,6683,"sliding_3yr",2013
"Diabetes mellitus type 1",975,9984,"sliding_3yr",2014
"Diabetes mellitus type 1",975,9984,"sliding_3yr",2015
"Diabetes mellitus type 1",975,9971,"sliding_3yr",2016
"Diabetes mellitus type 1",975,14340,"sliding_3yr",2017
"Diabetes mellitus type 1",975,40474,"sliding_3yr",2018
"Diabetes mellitus type 1",975,512251,"sliding_3yr",2019
"Diabetes mellitus type 1",975,504581,"sliding_3yr",2020
"Diabetes mellitus type 1",975,487918,"sliding_3yr",2021
"Diabetes mellitus type 1",975,13500,"sliding_3yr",2022
"Diabetes mellitus type 1",975,13500,"sliding_3yr",2023
"Diabetes mellitus type 1",975,4029,"sliding_3yr",2024
"Diabetes mellitus type 1",975,9857,"year",2007
"Diabetes mellitus type 1",975,15159,"year",2008
"Diabetes mellitus type 1",975,24135,"year",2009
"Diabetes mellitus type 1",975,19560,"year",2011
"Diabetes mellitus type 1",975,16179,"year",2012
"Diabetes mellitus type 1",975,6683,"year",2015
"Diabetes mellitus type 1",975,3301,"year",2016
"Diabetes mellitus type 1",975,6670,"year",2018
"Diabetes mellitus type 1",975,7670,"year",2019
"Diabetes mellitus type 1",975,26134,"year",2020
"Diabetes mellitus type 1",975,478447,"year",2021
"Diabetes mellitus type 1",975,9471,"year",2023
"Diabetes mellitus type 1",975,4029,"year",2024
"Diabetes mellitus type 2",976,12128012,"all",NA
"Diabetes mellitus type 2",976,52677,"sliding_3yr",2005
"Diabetes mellitus type 2",976,106262,"sliding_3yr",2006
"Diabetes mellitus type 2",976,118149,"sliding_3yr",2007
"Diabetes mellitus type 2",976,156209,"sliding_3yr",2008
"Diabetes mellitus type 2",976,164051,"sliding_3yr",2009
"Diabetes mellitus type 2",976,272156,"sliding_3yr",2010
"Diabetes mellitus type 2",976,320471,"sliding_3yr",2011
"Diabetes mellitus type 2",976,330981,"sliding_3yr",2012
"Diabetes mellitus type 2",976,211096,"sliding_3yr",2013
"Diabetes mellitus type 2",976,263689,"sliding_3yr",2014
"Diabetes mellitus type 2",976,365689,"sliding_3yr",2015
"Diabetes mellitus type 2",976,1925518,"sliding_3yr",2016
"Diabetes mellitus type 2",976,2325500,"sliding_3yr",2017
"Diabetes mellitus type 2",976,3069014,"sliding_3yr",2018
"Diabetes mellitus type 2",976,3561718,"sliding_3yr",2019
"Diabetes mellitus type 2",976,4649427,"sliding_3yr",2020
"Diabetes mellitus type 2",976,5359006,"sliding_3yr",2021
"Diabetes mellitus type 2",976,4949974,"sliding_3yr",2022
"Diabetes mellitus type 2",976,4305599,"sliding_3yr",2023
"Diabetes mellitus type 2",976,2733009,"sliding_3yr",2024
"Diabetes mellitus type 2",976,52677,"year",2007
"Diabetes mellitus type 2",976,53585,"year",2008
"Diabetes mellitus type 2",976,11887,"year",2009
"Diabetes mellitus type 2",976,90737,"year",2010
"Diabetes mellitus type 2",976,61427,"year",2011
"Diabetes mellitus type 2",976,119992,"year",2012
"Diabetes mellitus type 2",976,139052,"year",2013
"Diabetes mellitus type 2",976,71937,"year",2014
"Diabetes mellitus type 2",976,107,"year",2015
"Diabetes mellitus type 2",976,191645,"year",2016
"Diabetes mellitus type 2",976,173937,"year",2017
"Diabetes mellitus type 2",976,1559936,"year",2018
"Diabetes mellitus type 2",976,591627,"year",2019
"Diabetes mellitus type 2",976,917451,"year",2020
"Diabetes mellitus type 2",976,2052640,"year",2021
"Diabetes mellitus type 2",976,1679336,"year",2022
"Diabetes mellitus type 2",976,1627030,"year",2023
"Diabetes mellitus type 2",976,1643608,"year",2024
"Diabetes mellitus type 2",976,1034961,"year",2025
"Diabetes mellitus type 2",976,54440,"year",2026
"Diarrheal diseases",302,12024,"all",NA
"Diarrheal diseases",302,4995,"sliding_3yr",2014
"Diarrheal diseases",302,4995,"sliding_3yr",2015
"Diarrheal diseases",302,4995,"sliding_3yr",2016
"Diarrheal diseases",302,6736,"sliding_3yr",2019
"Diarrheal diseases",302,6736,"sliding_3yr",2020
"Diarrheal diseases",302,7029,"sliding_3yr",2021
"Diarrheal diseases",302,293,"sliding_3yr",2022
"Diarrheal diseases",302,293,"sliding_3yr",2023
"Diarrheal diseases",302,4995,"year",2016
"Diarrheal diseases",302,6736,"year",2021
"Diarrheal diseases",302,293,"year",2023
"Dietary iron deficiency",390,254820,"all",NA
"Dietary iron deficiency",390,923,"sliding_3yr",2008
"Dietary iron deficiency",390,1330,"sliding_3yr",2009
"Dietary iron deficiency",390,1330,"sliding_3yr",2010
"Dietary iron deficiency",390,407,"sliding_3yr",2011
"Dietary iron deficiency",390,12256,"sliding_3yr",2016
"Dietary iron deficiency",390,14479,"sliding_3yr",2017
"Dietary iron deficiency",390,14479,"sliding_3yr",2018
"Dietary iron deficiency",390,69854,"sliding_3yr",2019
"Dietary iron deficiency",390,77074,"sliding_3yr",2020
"Dietary iron deficiency",390,77483,"sliding_3yr",2021
"Dietary iron deficiency",390,136987,"sliding_3yr",2022
"Dietary iron deficiency",390,161937,"sliding_3yr",2023
"Dietary iron deficiency",390,161528,"sliding_3yr",2024
"Dietary iron deficiency",390,923,"year",2010
"Dietary iron deficiency",390,407,"year",2011
"Dietary iron deficiency",390,12256,"year",2018
"Dietary iron deficiency",390,2223,"year",2019
"Dietary iron deficiency",390,67631,"year",2021
"Dietary iron deficiency",390,9443,"year",2022
"Dietary iron deficiency",390,409,"year",2023
"Dietary iron deficiency",390,127135,"year",2024
"Dietary iron deficiency",390,34393,"year",2025
"Digestive congenital anomalies",651,3634,"all",NA
"Digestive congenital anomalies",651,703,"sliding_3yr",2016
"Digestive congenital anomalies",651,703,"sliding_3yr",2017
"Digestive congenital anomalies",651,703,"sliding_3yr",2018
"Digestive congenital anomalies",651,2566,"sliding_3yr",2022
"Digestive congenital anomalies",651,2931,"sliding_3yr",2023
"Digestive congenital anomalies",651,2931,"sliding_3yr",2024
"Digestive congenital anomalies",651,703,"year",2018
"Digestive congenital anomalies",651,2566,"year",2024
"Digestive congenital anomalies",651,365,"year",2025
"Diphtheria",338,12972,"all",NA
"Diphtheria",338,12972,"sliding_3yr",2019
"Diphtheria",338,12972,"sliding_3yr",2020
"Diphtheria",338,12972,"sliding_3yr",2021
"Diphtheria",338,12972,"year",2021
"Down syndrome",645,70905,"all",NA
"Down syndrome",645,452,"sliding_3yr",2013
"Down syndrome",645,452,"sliding_3yr",2014
"Down syndrome",645,452,"sliding_3yr",2015
"Down syndrome",645,3301,"sliding_3yr",2016
"Down syndrome",645,3301,"sliding_3yr",2017
"Down syndrome",645,3546,"sliding_3yr",2018
"Down syndrome",645,10953,"sliding_3yr",2019
"Down syndrome",645,14354,"sliding_3yr",2020
"Down syndrome",645,60436,"sliding_3yr",2021
"Down syndrome",645,53234,"sliding_3yr",2022
"Down syndrome",645,52798,"sliding_3yr",2023
"Down syndrome",645,6471,"sliding_3yr",2024
"Down syndrome",645,452,"year",2015
"Down syndrome",645,3301,"year",2018
"Down syndrome",645,245,"year",2020
"Down syndrome",645,10708,"year",2021
"Down syndrome",645,3401,"year",2022
"Down syndrome",645,46327,"year",2023
"Down syndrome",645,3506,"year",2024
"Down syndrome",645,2965,"year",2025
"Drug use disorders",561,2255841,"all",NA
"Drug use disorders",561,2164,"sliding_3yr",2005
"Drug use disorders",561,26428,"sliding_3yr",2006
"Drug use disorders",561,25898,"sliding_3yr",2007
"Drug use disorders",561,31343,"sliding_3yr",2008
"Drug use disorders",561,27438,"sliding_3yr",2009
"Drug use disorders",561,46168,"sliding_3yr",2010
"Drug use disorders",561,76082,"sliding_3yr",2011
"Drug use disorders",561,68369,"sliding_3yr",2012
"Drug use disorders",561,76578,"sliding_3yr",2013
"Drug use disorders",561,48123,"sliding_3yr",2014
"Drug use disorders",561,103448,"sliding_3yr",2015
"Drug use disorders",561,123822,"sliding_3yr",2016
"Drug use disorders",561,228449,"sliding_3yr",2017
"Drug use disorders",561,319581,"sliding_3yr",2018
"Drug use disorders",561,371868,"sliding_3yr",2019
"Drug use disorders",561,406955,"sliding_3yr",2020
"Drug use disorders",561,1233670,"sliding_3yr",2021
"Drug use disorders",561,1593925,"sliding_3yr",2022
"Drug use disorders",561,1462725,"sliding_3yr",2023
"Drug use disorders",561,476907,"sliding_3yr",2024
"Drug use disorders",561,2030,"year",2006
"Drug use disorders",561,134,"year",2007
"Drug use disorders",561,24264,"year",2008
"Drug use disorders",561,1500,"year",2009
"Drug use disorders",561,5579,"year",2010
"Drug use disorders",561,20359,"year",2011
"Drug use disorders",561,20230,"year",2012
"Drug use disorders",561,35493,"year",2013
"Drug use disorders",561,12646,"year",2014
"Drug use disorders",561,28439,"year",2015
"Drug use disorders",561,7038,"year",2016
"Drug use disorders",561,67971,"year",2017
"Drug use disorders",561,48813,"year",2018
"Drug use disorders",561,111665,"year",2019
"Drug use disorders",561,159103,"year",2020
"Drug use disorders",561,101100,"year",2021
"Drug use disorders",561,146752,"year",2022
"Drug use disorders",561,985818,"year",2023
"Drug use disorders",561,461355,"year",2024
"Drug use disorders",561,15552,"year",2025
"Drug-susceptible tuberculosis",934,267,"all",NA
"Drug-susceptible tuberculosis",934,267,"sliding_3yr",2014
"Drug-susceptible tuberculosis",934,267,"sliding_3yr",2015
"Drug-susceptible tuberculosis",934,267,"sliding_3yr",2016
"Drug-susceptible tuberculosis",934,267,"year",2016
"Dysthymia",569,35598,"all",NA
"Dysthymia",569,53,"sliding_3yr",2016
"Dysthymia",569,53,"sliding_3yr",2017
"Dysthymia",569,53,"sliding_3yr",2018
"Dysthymia",569,32376,"sliding_3yr",2022
"Dysthymia",569,35545,"sliding_3yr",2023
"Dysthymia",569,35545,"sliding_3yr",2024
"Dysthymia",569,53,"year",2018
"Dysthymia",569,32376,"year",2024
"Dysthymia",569,3169,"year",2025
"Eating disorders",572,1679436,"all",NA
"Eating disorders",572,3334,"sliding_3yr",2010
"Eating disorders",572,4085,"sliding_3yr",2011
"Eating disorders",572,4085,"sliding_3yr",2012
"Eating disorders",572,751,"sliding_3yr",2013
"Eating disorders",572,917,"sliding_3yr",2023
"Eating disorders",572,917,"sliding_3yr",2024
"Eating disorders",572,3334,"year",2012
"Eating disorders",572,751,"year",2013
"Eating disorders",572,917,"year",2025
"Ebola",843,1745,"all",NA
"Ebola",843,1745,"sliding_3yr",2021
"Ebola",843,1745,"sliding_3yr",2022
"Ebola",843,1745,"sliding_3yr",2023
"Ebola",843,1745,"year",2023
"Ectopic pregnancy",374,22326,"all",NA
"Ectopic pregnancy",374,331,"sliding_3yr",2016
"Ectopic pregnancy",374,331,"sliding_3yr",2017
"Ectopic pregnancy",374,331,"sliding_3yr",2018
"Ectopic pregnancy",374,2436,"sliding_3yr",2019
"Ectopic pregnancy",374,6457,"sliding_3yr",2020
"Ectopic pregnancy",374,13527,"sliding_3yr",2021
"Ectopic pregnancy",374,11091,"sliding_3yr",2022
