cause_name,cause_id,total_attention_score,analysis_type,time_strata
Chronic kidney disease,589,123430,sliding_3yr,2022
Chronic kidney disease,589,105,year,2007
Chronic kidney disease,589,9734,year,2009
Chronic kidney disease,589,283608,year,2010
Chronic kidney disease,589,4404,year,2011
Chronic kidney disease,589,130600,year,2012
Chronic kidney disease,589,9705,year,2013
Chronic kidney disease,589,131914,year,2014
Chronic kidney disease,589,952,year,2015
Chronic kidney disease,589,134094,year,2016
Chronic kidney disease,589,3123,year,2017
Chronic kidney disease,589,568515,year,2018
Chronic kidney disease,589,1246536,year,2019
Chronic kidney disease,589,67403,year,2020
Chronic kidney disease,589,2543947,year,2021
Chronic kidney disease,589,64640,year,2022
Chronic kidney disease,589,1506,year,2023
Chronic kidney disease,589,57284,year,2024
Chronic kidney disease due to diabetes mellitus type 1,997,1192163,all,NA
Chronic kidney disease due to diabetes mellitus type 2,998,1192163,all,NA
Chronic kidney disease due to glomerulonephritis,592,2146,all,NA
Chronic kidney disease due to glomerulonephritis,592,2146,sliding_3yr,2019
Chronic kidney disease due to glomerulonephritis,592,2146,sliding_3yr,2020
Chronic kidney disease due to glomerulonephritis,592,2146,sliding_3yr,2021
Chronic kidney disease due to glomerulonephritis,592,2146,year,2021
Chronic kidney disease due to hypertension,591,3811862,all,NA
Chronic kidney disease due to hypertension,591,2094069,sliding_3yr,2019
Chronic kidney disease due to hypertension,591,2094069,sliding_3yr,2020
Chronic kidney disease due to hypertension,591,2094069,sliding_3yr,2021
Chronic kidney disease due to hypertension,591,2094069,year,2021
Chronic kidney disease due to other and unspecified causes,593,963776,all,NA
Chronic lymphoid leukemia,846,1102444,all,NA
Chronic lymphoid leukemia,846,1529,sliding_3yr,2006
Chronic lymphoid leukemia,846,1529,sliding_3yr,2007
Chronic lymphoid leukemia,846,2188,sliding_3yr,2008
Chronic lymphoid leukemia,846,659,sliding_3yr,2009
Chronic lymphoid leukemia,846,2641,sliding_3yr,2010
Chronic lymphoid leukemia,846,15524,sliding_3yr,2011
Chronic lymphoid leukemia,846,15524,sliding_3yr,2012
Chronic lymphoid leukemia,846,13542,sliding_3yr,2013
Chronic lymphoid leukemia,846,5058,sliding_3yr,2014
Chronic lymphoid leukemia,846,31652,sliding_3yr,2015
Chronic lymphoid leukemia,846,31652,sliding_3yr,2016
Chronic lymphoid leukemia,846,54982,sliding_3yr,2017
Chronic lymphoid leukemia,846,28388,sliding_3yr,2018
Chronic lymphoid leukemia,846,52248,sliding_3yr,2019
Chronic lymphoid leukemia,846,38957,sliding_3yr,2020
Chronic lymphoid leukemia,846,38957,sliding_3yr,2021
Chronic lymphoid leukemia,846,15097,sliding_3yr,2022
Chronic lymphoid leukemia,846,1529,year,2008
Chronic lymphoid leukemia,846,659,year,2010
Chronic lymphoid leukemia,846,1982,year,2012
Chronic lymphoid leukemia,846,13542,year,2013
Chronic lymphoid leukemia,846,5058,year,2016
Chronic lymphoid leukemia,846,26594,year,2017
Chronic lymphoid leukemia,846,28388,year,2019
Chronic lymphoid leukemia,846,23860,year,2021
Chronic lymphoid leukemia,846,15097,year,2022
Chronic myeloid leukemia,848,25314,all,NA
Chronic myeloid leukemia,848,670,sliding_3yr,2009
Chronic myeloid leukemia,848,670,sliding_3yr,2010
Chronic myeloid leukemia,848,670,sliding_3yr,2011
Chronic myeloid leukemia,848,24278,sliding_3yr,2019
Chronic myeloid leukemia,848,24278,sliding_3yr,2020
Chronic myeloid leukemia,848,24278,sliding_3yr,2021
Chronic myeloid leukemia,848,670,year,2011
Chronic myeloid leukemia,848,24278,year,2021
Chronic obstructive pulmonary disease,509,53621575,all,NA
Chronic obstructive pulmonary disease,509,1212,sliding_3yr,2007
Chronic obstructive pulmonary disease,509,5764,sliding_3yr,2008
Chronic obstructive pulmonary disease,509,10246,sliding_3yr,2009
Chronic obstructive pulmonary disease,509,34042,sliding_3yr,2010
Chronic obstructive pulmonary disease,509,29490,sliding_3yr,2011
Chronic obstructive pulmonary disease,509,104490,sliding_3yr,2012
Chronic obstructive pulmonary disease,509,89972,sliding_3yr,2013
Chronic obstructive pulmonary disease,509,89972,sliding_3yr,2014
Chronic obstructive pulmonary disease,509,35244,sliding_3yr,2015
Chronic obstructive pulmonary disease,509,25117,sliding_3yr,2016
Chronic obstructive pulmonary disease,509,1051087,sliding_3yr,2017
Chronic obstructive pulmonary disease,509,1905543,sliding_3yr,2018
Chronic obstructive pulmonary disease,509,2697088,sliding_3yr,2019
Chronic obstructive pulmonary disease,509,3585358,sliding_3yr,2020
Chronic obstructive pulmonary disease,509,3702091,sliding_3yr,2021
Chronic obstructive pulmonary disease,509,3081401,sliding_3yr,2022
Chronic obstructive pulmonary disease,509,1212,year,2009
Chronic obstructive pulmonary disease,509,4552,year,2010
Chronic obstructive pulmonary disease,509,4482,year,2011
Chronic obstructive pulmonary disease,509,25008,year,2012
Chronic obstructive pulmonary disease,509,79482,year,2014
Chronic obstructive pulmonary disease,509,10490,year,2015
Chronic obstructive pulmonary disease,509,24754,year,2017
Chronic obstructive pulmonary disease,509,363,year,2018
Chronic obstructive pulmonary disease,509,1025970,year,2019
Chronic obstructive pulmonary disease,509,879210,year,2020
Chronic obstructive pulmonary disease,509,791908,year,2021
Chronic obstructive pulmonary disease,509,1914240,year,2022
Chronic obstructive pulmonary disease,509,995943,year,2023
Chronic obstructive pulmonary disease,509,171218,year,2024
Cirrhosis and other chronic liver diseases,521,0,all,NA
Cirrhosis due to alcohol,524,46192,all,NA
Cirrhosis due to alcohol,524,1860,sliding_3yr,2013
Cirrhosis due to alcohol,524,1860,sliding_3yr,2014
Cirrhosis due to alcohol,524,6211,sliding_3yr,2015
Cirrhosis due to alcohol,524,4351,sliding_3yr,2016
Cirrhosis due to alcohol,524,4351,sliding_3yr,2017
Cirrhosis due to alcohol,524,3497,sliding_3yr,2018
Cirrhosis due to alcohol,524,3497,sliding_3yr,2019
Cirrhosis due to alcohol,524,3497,sliding_3yr,2020
Cirrhosis due to alcohol,524,1840,sliding_3yr,2022
Cirrhosis due to alcohol,524,1860,year,2015
Cirrhosis due to alcohol,524,4351,year,2017
Cirrhosis due to alcohol,524,3497,year,2020
Cirrhosis due to alcohol,524,1840,year,2024
Cirrhosis due to other causes,525,197389,all,NA
Coal workers pneumoconiosis,513,0,all,NA
Cocaine use disorders,563,35640,all,NA
Cocaine use disorders,563,35640,sliding_3yr,2017
Cocaine use disorders,563,35640,sliding_3yr,2018
Cocaine use disorders,563,35640,sliding_3yr,2019
Cocaine use disorders,563,35640,year,2019
Colon and rectum cancer,441,230536,all,NA
Colon and rectum cancer,441,171,sliding_3yr,2013
Colon and rectum cancer,441,171,sliding_3yr,2014
Colon and rectum cancer,441,898,sliding_3yr,2015
Colon and rectum cancer,441,727,sliding_3yr,2016
Colon and rectum cancer,441,727,sliding_3yr,2017
Colon and rectum cancer,441,2091,sliding_3yr,2018
Colon and rectum cancer,441,76824,sliding_3yr,2019
Colon and rectum cancer,441,77294,sliding_3yr,2020
Colon and rectum cancer,441,75650,sliding_3yr,2021
Colon and rectum cancer,441,917,sliding_3yr,2022
Colon and rectum cancer,441,171,year,2015
Colon and rectum cancer,441,727,year,2017
Colon and rectum cancer,441,2091,year,2020
Colon and rectum cancer,441,74733,year,2021
Colon and rectum cancer,441,470,year,2022
Colon and rectum cancer,441,447,year,2023
Conduct disorder,579,32056,all,NA
Conduct disorder,579,3694,sliding_3yr,2006
Conduct disorder,579,3694,sliding_3yr,2007
Conduct disorder,579,3694,sliding_3yr,2008
Conduct disorder,579,0,sliding_3yr,2009
Conduct disorder,579,0,sliding_3yr,2010
Conduct disorder,579,6167,sliding_3yr,2019
Conduct disorder,579,6167,sliding_3yr,2020
Conduct disorder,579,6167,sliding_3yr,2021
Conduct disorder,579,3694,year,2008
Conduct disorder,579,0,year,2010
Conduct disorder,579,6167,year,2021
Congenital birth defects,641,8525991,all,NA
Congenital birth defects,641,4912655,sliding_3yr,2019
Congenital birth defects,641,4914733,sliding_3yr,2020
Congenital birth defects,641,4914733,sliding_3yr,2021
Congenital birth defects,641,2078,sliding_3yr,2022
Congenital birth defects,641,4912655,year,2021
Congenital birth defects,641,2078,year,2022
Congenital heart anomalies,643,1405,all,NA
Congenital heart anomalies,643,486,sliding_3yr,2018
Congenital heart anomalies,643,1405,sliding_3yr,2019
Congenital heart anomalies,643,1405,sliding_3yr,2020
Congenital heart anomalies,643,919,sliding_3yr,2021
Congenital heart anomalies,643,486,year,2020
Congenital heart anomalies,643,919,year,2021
Congenital musculoskeletal and limb anomalies,649,5066,all,NA
Congenital musculoskeletal and limb anomalies,649,231,sliding_3yr,2019
Congenital musculoskeletal and limb anomalies,649,231,sliding_3yr,2020
Congenital musculoskeletal and limb anomalies,649,231,sliding_3yr,2021
Congenital musculoskeletal and limb anomalies,649,231,year,2021
Contact dermatitis,978,29308936,all,NA
Contact dermatitis,978,3576,sliding_3yr,2007
Contact dermatitis,978,3576,sliding_3yr,2008
Contact dermatitis,978,38510,sliding_3yr,2009
Contact dermatitis,978,38262,sliding_3yr,2010
Contact dermatitis,978,54712,sliding_3yr,2011
Contact dermatitis,978,19778,sliding_3yr,2012
Contact dermatitis,978,257322,sliding_3yr,2013
Contact dermatitis,978,240872,sliding_3yr,2014
Contact dermatitis,978,240872,sliding_3yr,2015
Contact dermatitis,978,9540,sliding_3yr,2018
Contact dermatitis,978,1798878,sliding_3yr,2019
Contact dermatitis,978,1798878,sliding_3yr,2020
Contact dermatitis,978,3760289,sliding_3yr,2021
Contact dermatitis,978,2008492,sliding_3yr,2022
Contact dermatitis,978,3576,year,2009
Contact dermatitis,978,34934,year,2011
Contact dermatitis,978,3328,year,2012
Contact dermatitis,978,16450,year,2013
Contact dermatitis,978,240872,year,2015
Contact dermatitis,978,9540,year,2020
Contact dermatitis,978,1789338,year,2021
Contact dermatitis,978,1970951,year,2023
Contact dermatitis,978,37541,year,2024
Crohn's disease,1025,40912470,all,NA
Crohn's disease,1025,11176,sliding_3yr,2005
Crohn's disease,1025,15421,sliding_3yr,2006
Crohn's disease,1025,15421,sliding_3yr,2007
Crohn's disease,1025,4245,sliding_3yr,2008
Crohn's disease,1025,5191,sliding_3yr,2012
Crohn's disease,1025,5191,sliding_3yr,2013
Crohn's disease,1025,5191,sliding_3yr,2014
Crohn's disease,1025,1860,sliding_3yr,2015
Crohn's disease,1025,1860,sliding_3yr,2016
Crohn's disease,1025,1860,sliding_3yr,2017
Crohn's disease,1025,11176,year,2007
Crohn's disease,1025,4245,year,2008
Crohn's disease,1025,5191,year,2014
Crohn's disease,1025,1860,year,2017
Cutaneous and mucocutaneous leishmaniasis,349,2066,all,NA
Cutaneous and mucocutaneous leishmaniasis,349,2066,sliding_3yr,2018
Cutaneous and mucocutaneous leishmaniasis,349,2066,sliding_3yr,2019
Cutaneous and mucocutaneous leishmaniasis,349,2066,sliding_3yr,2020
Cutaneous and mucocutaneous leishmaniasis,349,2066,year,2020
Cystic echinococcosis,353,0,all,NA
Cysticercosis,352,0,all,NA
Decubitus ulcer,665,6892,all,NA
Decubitus ulcer,665,3286,sliding_3yr,2019
Decubitus ulcer,665,3286,sliding_3yr,2020
Decubitus ulcer,665,3446,sliding_3yr,2021
Decubitus ulcer,665,160,sliding_3yr,2022
Decubitus ulcer,665,3286,year,2021
Decubitus ulcer,665,160,year,2023
Dengue,357,7235,all,NA
Dengue,357,3745,sliding_3yr,2009
Dengue,357,3745,sliding_3yr,2010
Dengue,357,3745,sliding_3yr,2011
Dengue,357,3490,sliding_3yr,2021
Dengue,357,3490,sliding_3yr,2022
Dengue,357,3745,year,2011
Dengue,357,3490,year,2023
Depressive disorders,567,67798566,all,NA
Depressive disorders,567,9176,sliding_3yr,2006
Depressive disorders,567,9176,sliding_3yr,2007
Depressive disorders,567,9176,sliding_3yr,2008
Depressive disorders,567,2756,sliding_3yr,2016
Depressive disorders,567,2756,sliding_3yr,2017
Depressive disorders,567,2756,sliding_3yr,2018
Depressive disorders,567,8762798,sliding_3yr,2019
Depressive disorders,567,8762798,sliding_3yr,2020
Depressive disorders,567,8762798,sliding_3yr,2021
Depressive disorders,567,9176,year,2008
Depressive disorders,567,2756,year,2018
Depressive disorders,567,8762798,year,2021
Dermatitis,654,39228501,all,NA
Dermatitis,654,1925639,sliding_3yr,2019
Dermatitis,654,1925639,sliding_3yr,2020
Dermatitis,654,1925639,sliding_3yr,2021
Dermatitis,654,1925639,year,2021
Diabetes mellitus,587,1752682353,all,NA
Diabetes mellitus,587,642072,sliding_3yr,2005
Diabetes mellitus,587,642072,sliding_3yr,2006
Diabetes mellitus,587,642072,sliding_3yr,2007
Diabetes mellitus,587,1269806,sliding_3yr,2014
Diabetes mellitus,587,1269806,sliding_3yr,2015
Diabetes mellitus,587,32186972,sliding_3yr,2016
Diabetes mellitus,587,38772470,sliding_3yr,2017
Diabetes mellitus,587,54913064,sliding_3yr,2018
Diabetes mellitus,587,80559661,sliding_3yr,2019
Diabetes mellitus,587,100551749,sliding_3yr,2020
Diabetes mellitus,587,91781441,sliding_3yr,2021
Diabetes mellitus,587,35217678,sliding_3yr,2022
Diabetes mellitus,587,642072,year,2007
Diabetes mellitus,587,1269806,year,2016
Diabetes mellitus,587,30917166,year,2018
Diabetes mellitus,587,7855304,year,2019
Diabetes mellitus,587,16140594,year,2020
Diabetes mellitus,587,56563763,year,2021
Diabetes mellitus,587,27847392,year,2022
Diabetes mellitus,587,7370286,year,2023
Diabetes mellitus type 1,975,15697159,all,NA
Diabetes mellitus type 1,975,9857,sliding_3yr,2005
Diabetes mellitus type 1,975,9857,sliding_3yr,2006
Diabetes mellitus type 1,975,9857,sliding_3yr,2007
Diabetes mellitus type 1,975,9857,year,2007
Diabetes mellitus type 2,976,1716303590,all,NA
Diabetes mellitus type 2,976,632124,sliding_3yr,2005
Diabetes mellitus type 2,976,846464,sliding_3yr,2006
Diabetes mellitus type 2,976,870238,sliding_3yr,2007
Diabetes mellitus type 2,976,691799,sliding_3yr,2008
Diabetes mellitus type 2,976,968875,sliding_3yr,2009
Diabetes mellitus type 2,976,1785045,sliding_3yr,2010
Diabetes mellitus type 2,976,2582828,sliding_3yr,2011
Diabetes mellitus type 2,976,2379160,sliding_3yr,2012
Diabetes mellitus type 2,976,1539430,sliding_3yr,2013
Diabetes mellitus type 2,976,1437832,sliding_3yr,2014
Diabetes mellitus type 2,976,3076687,sliding_3yr,2015
Diabetes mellitus type 2,976,33989324,sliding_3yr,2016
Diabetes mellitus type 2,976,40687524,sliding_3yr,2017
Diabetes mellitus type 2,976,54898691,sliding_3yr,2018
Diabetes mellitus type 2,976,78896295,sliding_3yr,2019
Diabetes mellitus type 2,976,97800209,sliding_3yr,2020
Diabetes mellitus type 2,976,87859773,sliding_3yr,2021
Diabetes mellitus type 2,976,33208320,sliding_3yr,2022
Diabetes mellitus type 2,976,632124,year,2007
Diabetes mellitus type 2,976,214340,year,2008
Diabetes mellitus type 2,976,23774,year,2009
Diabetes mellitus type 2,976,453685,year,2010
Diabetes mellitus type 2,976,491416,year,2011
Diabetes mellitus type 2,976,839944,year,2012
Diabetes mellitus type 2,976,1251468,year,2013
Diabetes mellitus type 2,976,287748,year,2014
Diabetes mellitus type 2,976,214,year,2015
Diabetes mellitus type 2,976,1149870,year,2016
Diabetes mellitus type 2,976,1926603,year,2017
Diabetes mellitus type 2,976,30912851,year,2018
Diabetes mellitus type 2,976,7848070,year,2019
Diabetes mellitus type 2,976,16137770,year,2020
Diabetes mellitus type 2,976,54910455,year,2021
Diabetes mellitus type 2,976,26751984,year,2022
Diabetes mellitus type 2,976,6197334,year,2023
Diabetes mellitus type 2,976,259002,year,2024
Diarrheal diseases,302,50868,all,NA
Diarrheal diseases,302,14836,sliding_3yr,2014
Diarrheal diseases,302,14836,sliding_3yr,2015
Diarrheal diseases,302,14836,sliding_3yr,2016
Diarrheal diseases,302,14836,year,2016
Dietary iron deficiency,390,0,all,NA
Digestive congenital anomalies,651,0,all,NA
Diphtheria,338,13513,all,NA
Diphtheria,338,13513,sliding_3yr,2019
Diphtheria,338,13513,sliding_3yr,2020
Diphtheria,338,13513,sliding_3yr,2021
Diphtheria,338,13513,year,2021
Down syndrome,645,18107,all,NA
Down syndrome,645,452,sliding_3yr,2013
Down syndrome,645,452,sliding_3yr,2014
Down syndrome,645,452,sliding_3yr,2015
Down syndrome,645,3301,sliding_3yr,2016
Down syndrome,645,3301,sliding_3yr,2017
Down syndrome,645,3301,sliding_3yr,2018
Down syndrome,645,466,sliding_3yr,2020
Down syndrome,645,466,sliding_3yr,2021
Down syndrome,645,466,sliding_3yr,2022
Down syndrome,645,452,year,2015
Down syndrome,645,3301,year,2018
Down syndrome,645,466,year,2022
Drug use disorders,561,14988045,all,NA
Drug use disorders,561,2030,sliding_3yr,2005
Drug use disorders,561,2510,sliding_3yr,2006
Drug use disorders,561,1980,sliding_3yr,2007
Drug use disorders,561,3721,sliding_3yr,2008
Drug use disorders,561,4020,sliding_3yr,2009
Drug use disorders,561,5961,sliding_3yr,2010
Drug use disorders,561,15123,sliding_3yr,2011
Drug use disorders,561,14344,sliding_3yr,2012
Drug use disorders,561,12903,sliding_3yr,2013
Drug use disorders,561,2000,sliding_3yr,2014
Drug use disorders,561,2000,sliding_3yr,2015
Drug use disorders,561,51492,sliding_3yr,2019
Drug use disorders,561,51492,sliding_3yr,2020
Drug use disorders,561,51492,sliding_3yr,2021
Drug use disorders,561,2030,year,2006
Drug use disorders,561,480,year,2008
Drug use disorders,561,1500,year,2009
Drug use disorders,561,1741,year,2010
Drug use disorders,561,779,year,2011
Drug use disorders,561,3441,year,2012
Drug use disorders,561,10903,year,2013
Drug use disorders,561,2000,year,2015
Drug use disorders,561,51492,year,2021
Drug-susceptible tuberculosis,934,60154,all,NA
Dysthymia,569,0,all,NA
Eating disorders,572,20241041,all,NA
Eating disorders,572,1531,sliding_3yr,2011
Eating disorders,572,1531,sliding_3yr,2012
Eating disorders,572,1531,sliding_3yr,2013
Eating disorders,572,1531,year,2013
Ebola,843,242555,all,NA
Ebola,843,242555,sliding_3yr,2021
Ebola,843,242555,sliding_3yr,2022
Ebola,843,242555,year,2023
Ectopic pregnancy,374,56528,all,NA
Ectopic pregnancy,374,6082,sliding_3yr,2019
Ectopic pregnancy,374,10103,sliding_3yr,2020
Ectopic pregnancy,374,17173,sliding_3yr,2021
Ectopic pregnancy,374,11091,sliding_3yr,2022
Ectopic pregnancy,374,6082,year,2021
Ectopic pregnancy,374,4021,year,2022
Ectopic pregnancy,374,7070,year,2023
Edentulism,684,0,all,NA
Encephalitis,337,243300,all,NA
Encephalitis,337,367,sliding_3yr,2019
Encephalitis,337,367,sliding_3yr,2020
Encephalitis,337,242922,sliding_3yr,2021
Encephalitis,337,242555,sliding_3yr,2022
Encephalitis,337,367,year,2021
Encephalitis,337,242555,year,2023
Endocarditis,503,10488,all,NA
Endocarditis,503,2822,sliding_3yr,2019
Endocarditis,503,2822,sliding_3yr,2020
Endocarditis,503,5244,sliding_3yr,2021
Endocarditis,503,2422,sliding_3yr,2022
Endocarditis,503,2822,year,2021
Endocarditis,503,2422,year,2023
"Endocrine, metabolic, blood, and immune disorders",619,20002380,all,NA
"Endocrine, metabolic, blood, and immune disorders",619,3467,sliding_3yr,2005
"Endocrine, metabolic, blood, and immune disorders",619,3467,sliding_3yr,2006
"Endocrine, metabolic, blood, and immune disorders",619,13294,sliding_3yr,2007
"Endocrine, metabolic, blood, and immune disorders",619,11525,sliding_3yr,2008
"Endocrine, metabolic, blood, and immune disorders",619,22622,sliding_3yr,2009
"Endocrine, metabolic, blood, and immune disorders",619,23092,sliding_3yr,2010
"Endocrine, metabolic, blood, and immune disorders",619,23092,sliding_3yr,2011
"Endocrine, metabolic, blood, and immune disorders",619,113599,sliding_3yr,2012
"Endocrine, metabolic, blood, and immune disorders",619,132312,sliding_3yr,2013
"Endocrine, metabolic, blood, and immune disorders",619,132312,sliding_3yr,2014
"Endocrine, metabolic, blood, and immune disorders",619,30708,sliding_3yr,2015
"Endocrine, metabolic, blood, and immune disorders",619,6472,sliding_3yr,2016
"Endocrine, metabolic, blood, and immune disorders",619,6472,sliding_3yr,2017
"Endocrine, metabolic, blood, and immune disorders",619,6472,sliding_3yr,2018
"Endocrine, metabolic, blood, and immune disorders",619,2035915,sliding_3yr,2019
"Endocrine, metabolic, blood, and immune disorders",619,2035915,sliding_3yr,2020
"Endocrine, metabolic, blood, and immune disorders",619,2035915,sliding_3yr,2021
"Endocrine, metabolic, blood, and immune disorders",619,1698,year,2006
"Endocrine, metabolic, blood, and immune disorders",619,1769,year,2007
"Endocrine, metabolic, blood, and immune disorders",619,11525,year,2009
"Endocrine, metabolic, blood, and immune disorders",619,11097,year,2011
"Endocrine, metabolic, blood, and immune disorders",619,11995,year,2012
"Endocrine, metabolic, blood, and immune disorders",619,101604,year,2014
"Endocrine, metabolic, blood, and immune disorders",619,30708,year,2015
"Endocrine, metabolic, blood, and immune disorders",619,6472,year,2018
"Endocrine, metabolic, blood, and immune disorders",619,2035915,year,2021
Endometriosis,607,48011500,all,NA
Endometriosis,607,24567,sliding_3yr,2008
Endometriosis,607,24567,sliding_3yr,2009
Endometriosis,607,34232,sliding_3yr,2010
Endometriosis,607,11684,sliding_3yr,2011
Endometriosis,607,11684,sliding_3yr,2012
Endometriosis,607,2338,sliding_3yr,2013
Endometriosis,607,1835,sliding_3yr,2014
Endometriosis,607,72215,sliding_3yr,2015
Endometriosis,607,77147,sliding_3yr,2016
Endometriosis,607,76921,sliding_3yr,2017
Endometriosis,607,948345,sliding_3yr,2018
Endometriosis,607,1081554,sliding_3yr,2019
Endometriosis,607,1080264,sliding_3yr,2020
Endometriosis,607,4848631,sliding_3yr,2021
Endometriosis,607,4738799,sliding_3yr,2022
Endometriosis,607,24567,year,2010
Endometriosis,607,9665,year,2012
Endometriosis,607,2019,year,2013
Endometriosis,607,319,year,2015
Endometriosis,607,1516,year,2016
Endometriosis,607,70380,year,2017
Endometriosis,607,5251,year,2018
Endometriosis,607,1290,year,2019
Endometriosis,607,941804,year,2020
Endometriosis,607,138460,year,2021
Endometriosis,607,0,year,2022
Endometriosis,607,4710171,year,2023
Endometriosis,607,28628,year,2024
Esophageal cancer,411,649051,all,NA
Esophageal cancer,411,964,sliding_3yr,2007
Esophageal cancer,411,4487,sliding_3yr,2008
Esophageal cancer,411,4487,sliding_3yr,2009
Esophageal cancer,411,28015,sliding_3yr,2010
Esophageal cancer,411,24492,sliding_3yr,2011
Esophageal cancer,411,24492,sliding_3yr,2012
Esophageal cancer,411,964,year,2009
Esophageal cancer,411,3523,year,2010
Esophageal cancer,411,24492,year,2012
Extensively drug-resistant tuberculosis,947,0,all,NA
Eye cancer,1008,15699752,all,NA
Female infertility,606,31305,all,NA
Female infertility,606,14750,sliding_3yr,2019
Female infertility,606,14750,sliding_3yr,2020
Female infertility,606,17810,sliding_3yr,2021
Female infertility,606,3060,sliding_3yr,2022
Female infertility,606,14750,year,2021
Female infertility,606,3060,year,2023
Food-borne trematodiases,364,0,all,NA
Fungal skin diseases,659,59052,all,NA
Fungal skin diseases,659,59052,sliding_3yr,2019
Fungal skin diseases,659,59052,sliding_3yr,2020
Fungal skin diseases,659,59052,sliding_3yr,2021
Fungal skin diseases,659,59052,year,2021
G6PD deficiency,616,0,all,NA
G6PD trait,839,466,all,NA
G6PD trait,839,466,sliding_3yr,2020
G6PD trait,839,466,sliding_3yr,2021
G6PD trait,839,466,sliding_3yr,2022
G6PD trait,839,466,year,2022
Gallbladder and biliary diseases,534,2448876,all,NA
Gallbladder and biliary diseases,534,2280,sliding_3yr,2005
Gallbladder and biliary diseases,534,2280,sliding_3yr,2006
Gallbladder and biliary diseases,534,2280,sliding_3yr,2007
Gallbladder and biliary diseases,534,3128,sliding_3yr,2010
Gallbladder and biliary diseases,534,3128,sliding_3yr,2011
Gallbladder and biliary diseases,534,3128,sliding_3yr,2012
Gallbladder and biliary diseases,534,900,sliding_3yr,2018
Gallbladder and biliary diseases,534,26244,sliding_3yr,2019
Gallbladder and biliary diseases,534,26244,sliding_3yr,2020
Gallbladder and biliary diseases,534,25344,sliding_3yr,2021
Gallbladder and biliary diseases,534,2280,year,2007
Gallbladder and biliary diseases,534,3128,year,2012
Gallbladder and biliary diseases,534,900,year,2020
Gallbladder and biliary diseases,534,25344,year,2021
Gallbladder and biliary tract cancer,453,0,all,NA
Gastritis and duodenitis,528,1041721,all,NA
Gastritis and duodenitis,528,1781,sliding_3yr,2012
Gastritis and duodenitis,528,1781,sliding_3yr,2013
Gastritis and duodenitis,528,1781,sliding_3yr,2014
Gastritis and duodenitis,528,333552,sliding_3yr,2019
Gastritis and duodenitis,528,333552,sliding_3yr,2020
Gastritis and duodenitis,528,424266,sliding_3yr,2021
Gastritis and duodenitis,528,90714,sliding_3yr,2022
Gastritis and duodenitis,528,1781,year,2014
Gastritis and duodenitis,528,333552,year,2021
Gastritis and duodenitis,528,90714,year,2023
Gastroesophageal reflux disease,536,29122702,all,NA
Gastroesophageal reflux disease,536,2247,sliding_3yr,2014
Gastroesophageal reflux disease,536,2247,sliding_3yr,2015
Gastroesophageal reflux disease,536,7635,sliding_3yr,2016
Gastroesophageal reflux disease,536,85653,sliding_3yr,2017
Gastroesophageal reflux disease,536,85653,sliding_3yr,2018
Gastroesophageal reflux disease,536,6235485,sliding_3yr,2019
Gastroesophageal reflux disease,536,7130913,sliding_3yr,2020
Gastroesophageal reflux disease,536,8413297,sliding_3yr,2021
Gastroesophageal reflux disease,536,2258077,sliding_3yr,2022
Gastroesophageal reflux disease,536,2247,year,2016
Gastroesophageal reflux disease,536,5388,year,2018
Gastroesophageal reflux disease,536,80265,year,2019
Gastroesophageal reflux disease,536,6155220,year,2021
Gastroesophageal reflux disease,536,975693,year,2022
Gastroesophageal reflux disease,536,1282384,year,2023
Genital herpes,398,0,all,NA
Genital prolapse,608,327124,all,NA
Genital prolapse,608,44795,sliding_3yr,2019
Genital prolapse,608,44795,sliding_3yr,2020
Genital prolapse,608,44795,sliding_3yr,2021
Genital prolapse,608,44795,year,2021
Glaucoma,670,26540896,all,NA
Glaucoma,670,305,sliding_3yr,2008
Glaucoma,670,6369,sliding_3yr,2009
Glaucoma,670,15151,sliding_3yr,2010
Glaucoma,670,15246,sliding_3yr,2011
Glaucoma,670,11391,sliding_3yr,2012
Glaucoma,670,2609,sliding_3yr,2013
Glaucoma,670,2209,sliding_3yr,2014
Glaucoma,670,30960,sliding_3yr,2016
Glaucoma,670,60858,sliding_3yr,2017
Glaucoma,670,200634,sliding_3yr,2018
Glaucoma,670,5787438,sliding_3yr,2019
Glaucoma,670,5765413,sliding_3yr,2020
Glaucoma,670,5775449,sliding_3yr,2021
Glaucoma,670,198873,sliding_3yr,2022
Glaucoma,670,305,year,2010
Glaucoma,670,6064,year,2011
Glaucoma,670,8782,year,2012
Glaucoma,670,400,year,2013
Glaucoma,670,2209,year,2014
Glaucoma,670,30960,year,2018
Glaucoma,670,29898,year,2019
Glaucoma,670,139776,year,2020
Glaucoma,670,5617764,year,2021
Glaucoma,670,7873,year,2022
Glaucoma,670,149812,year,2023
Glaucoma,670,41188,year,2024
Gonococcal infection,396,0,all,NA
Gout,632,7404228,all,NA
Gout,632,1976,sliding_3yr,2009
Gout,632,9318,sliding_3yr,2010
Gout,632,9318,sliding_3yr,2011
Gout,632,7342,sliding_3yr,2012
Gout,632,12536,sliding_3yr,2013
Gout,632,19660,sliding_3yr,2014
Gout,632,19660,sliding_3yr,2015
Gout,632,14040,sliding_3yr,2016
Gout,632,17770,sliding_3yr,2017
Gout,632,22960,sliding_3yr,2018
Gout,632,311472,sliding_3yr,2019
Gout,632,909923,sliding_3yr,2020
Gout,632,954398,sliding_3yr,2021
